Time,Sno,Temperature,Humidity,Ground Radiation Intensity,Radiation Intensity in Upper Atmospher,Power Gen
2/3/19 5:00,1534,-17.119,0.001,0,0,0
2/3/19 6:00,1535,-16.685,0.001,2.783,13.259,0
2/3/19 7:00,1536,-15.6,0.001,41.026,155.583,129.59
2/3/19 8:00,1537,-13.802,0.001,118.403,339.414,386.292
2/3/19 9:00,1538,-12.203,0.001,202.852,480.86,655.113
2/3/19 10:00,1539,-10.734,0.001,271.155,569.118,868.058
2/3/19 11:00,1540,-9.932,0.001,299.717,598.183,1102.241
2/3/19 12:00,1541,-9.765,0.001,291.893,566.097,860.214
2/3/19 13:00,1542,-10.229,0.001,238.531,475.042,563.803
2/3/19 14:00,1543,-11.098,0.001,146.274,331.233,340.147
2/3/19 15:00,1544,-12.304,0.001,53.104,144.732,81.639
2/3/19 16:00,1545,-13.644,0.001,2.045,6.653,0
2/3/19 17:00,1546,-14.779,0.001,0,0,0
2/3/19 18:00,1547,-15.891,0.001,0,0,0
2/3/19 19:00,1548,-16.948,0.001,0,0,0
2/3/19 20:00,1549,-17.782,0.001,0,0,0
2/3/19 21:00,1550,-18.657,0.001,0,0,0
2/3/19 22:00,1551,-19.993,0.001,0,0,0
2/3/19 23:00,1552,-21.363,0.001,0,0,0
2/4/19 0:00,1553,-22.481,0,0,0,0
2/4/19 1:00,1554,-22.919,0,0,0,0
2/4/19 2:00,1555,-23.297,0,0,0,0
2/4/19 3:00,1556,-24.014,0,0,0,0
2/4/19 4:00,1557,-24.523,0,0,0,0
2/4/19 5:00,1558,-25.025,0,0,0,0
2/4/19 6:00,1559,-25.298,0,6.628,14.729,30.592
2/4/19 7:00,1560,-24.352,0,97.423,161.057,978.211
2/4/19 8:00,1561,-22.335,0,246.151,345.34,3272.096
2/4/19 9:00,1562,-20.969,0,371.165,486.952,3986.9
2/4/19 10:00,1563,-19.91,0,445.004,575.333,4108.631
2/4/19 11:00,1564,-19.343,0,462.301,604.438,3747.184
2/4/19 12:00,1565,-19.095,0,422.976,572.308,3536.289
2/4/19 13:00,1566,-19.111,0,334.756,481.145,2888.835
2/4/19 14:00,1567,-19.422,0,208.068,337.166,1878.129
2/4/19 15:00,1568,-20.093,0,72.988,150.372,785.132
2/4/19 16:00,1569,-21.971,0,2.295,7.803,0
2/4/19 17:00,1570,-23.548,0,0,0,0
2/4/19 18:00,1571,-24.544,0,0,0,0
2/4/19 19:00,1572,-24.972,0,0,0,0
2/4/19 20:00,1573,-24.701,0,0,0,0
2/4/19 21:00,1574,-24.504,0,0,0,0
2/4/19 22:00,1575,-24.462,0,0,0,0
2/4/19 23:00,1576,-24.599,0,0,0,0
2/5/19 0:00,1577,-25.028,0,0,0,0
2/5/19 1:00,1578,-25.331,0,0,0,0
2/5/19 2:00,1579,-25.282,0,0,0,0
2/5/19 3:00,1580,-24.719,0,0,0,0
2/5/19 4:00,1581,-23.996,0,0,0,0
2/5/19 5:00,1582,-23.437,0,0,0,0
2/5/19 6:00,1583,-23.658,0,5.202,16.329,25.577
2/5/19 7:00,1584,-23.059,0,85.226,166.649,1751.542
2/5/19 8:00,1585,-21.489,0,230.279,351.342,3904.784
2/5/19 9:00,1586,-20.876,0,353.799,493.126,4284.454
2/5/19 10:00,1587,-20.646,0,426.767,581.608,4315.771
2/5/19 11:00,1588,-20.6,0,438.619,610.748,3835.476
2/5/19 12:00,1589,-20.628,0,409.41,578.598,3341.866
2/5/19 13:00,1590,-20.733,0,332.833,487.324,3014.463
2/5/19 14:00,1591,-21.11,0,213.148,343.175,2310.018
2/5/19 15:00,1592,-21.836,0,79.556,156.109,1198.079
2/5/19 16:00,1593,-23.236,0,3.213,9.096,1.07
2/5/19 17:00,1594,-24.757,0,0,0,0
2/5/19 18:00,1595,-25.802,0,0,0,0
2/5/19 19:00,1596,-26.279,0,0,0,0
2/5/19 20:00,1597,-26.736,0,0,0,0
2/5/19 21:00,1598,-27.33,0,0,0,0
2/5/19 22:00,1599,-27.668,0,0,0,0
2/5/19 23:00,1600,-27.989,0,0,0,0
2/6/19 0:00,1601,-28.267,0,0,0,0
2/6/19 1:00,1602,-28.458,0,0,0,0
2/6/19 2:00,1603,-28.627,0,0,0,0
2/6/19 3:00,1604,-28.835,0,0,0,0
2/6/19 4:00,1605,-29.04,0,0,0,0
2/6/19 5:00,1606,-29.255,0,0,0,0
2/6/19 6:00,1607,-29.414,0,7.424,18.067,195.308
2/6/19 7:00,1608,-27.252,0,100.515,172.341,3340.115
2/6/19 8:00,1609,-23.902,0,246.637,357.423,4195.759
2/6/19 9:00,1610,-21.902,0,365.64,499.39,4462.601
2/6/19 10:00,1611,-21.02,0,436.575,587.975,4500
2/6/19 11:00,1612,-20.614,0,454.128,617.162,4374.326
2/6/19 12:00,1613,-20.556,0,415.276,584.969,4265.231
2/6/19 13:00,1614,-20.712,0,323.922,493.586,3824.836
2/6/19 14:00,1615,-21.19,0,203.068,349.266,2636.913
2/6/19 15:00,1616,-22.089,0,76.315,161.941,852.839
2/6/19 16:00,1617,-23.989,0,3.588,10.539,0.229
2/6/19 17:00,1618,-24.998,0,0,0,0
2/6/19 18:00,1619,-25.822,0,0,0,0
2/6/19 19:00,1620,-26.626,0,0,0,0
2/6/19 20:00,1621,-27.348,0,0,0,0
2/6/19 21:00,1622,-27.803,0,0,0,0
2/6/19 22:00,1623,-28.18,0,0,0,0
2/6/19 23:00,1624,-28.611,0,0,0,0
2/7/19 0:00,1625,-28.827,0,0,0,0
2/7/19 1:00,1626,-29.061,0,0,0,0
2/7/19 2:00,1627,-29.356,0,0,0,0
2/7/19 3:00,1628,-29.722,0,0,0,0
2/7/19 4:00,1629,-30.044,0,0,0,0
2/7/19 5:00,1630,-30.266,0,0,0,0
2/7/19 6:00,1631,-30.602,0,8.307,19.95,174.528
2/7/19 7:00,1632,-29.258,0,102.943,178.144,2999.435
2/7/19 8:00,1633,-26.213,0,247.802,363.587,4006.309
2/7/19 9:00,1634,-24.875,0,359.716,505.719,4291.398
2/7/19 10:00,1635,-24.036,0,418.334,594.409,3742.789
2/7/19 11:00,1636,-23.498,0,419.283,623.629,2721.523
2/7/19 12:00,1637,-23.385,0,363.456,591.4,1662.674
2/7/19 13:00,1638,-23.47,0,272.116,499.913,1023.556
2/7/19 14:00,1639,-23.67,0,162.492,355.436,582.676
2/7/19 15:00,1640,-23.968,0,60.413,167.859,203.136
2/7/19 16:00,1641,-24.302,0,3.474,12.14,0
2/7/19 17:00,1642,-24.4,0,0,0,0
2/7/19 18:00,1643,-24.546,0,0,0,0
2/7/19 19:00,1644,-24.697,0,0,0,0
2/7/19 20:00,1645,-24.73,0,0,0,0
2/7/19 21:00,1646,-24.748,0,0,0,0
2/7/19 22:00,1647,-24.873,0,0,0,0
2/7/19 23:00,1648,-25.16,0,0,0,0
2/8/19 0:00,1649,-25.825,0,0,0,0
2/8/19 1:00,1650,-26.748,0,0,0,0
2/8/19 2:00,1651,-27.111,0,0,0,0
2/8/19 3:00,1652,-26.943,0,0,0,0
2/8/19 4:00,1653,-27.114,0,0,0,0
2/8/19 5:00,1654,-27.299,0,0,0,0
2/8/19 6:00,1655,-27.34,0,9.044,21.985,47.276
2/8/19 7:00,1656,-26.06,0,103.742,184.044,1156.034
2/8/19 8:00,1657,-23.713,0,254.641,369.82,2736.147
2/8/19 9:00,1658,-21.118,0,378.579,512.115,3840.409
2/8/19 10:00,1659,-18.85,0.001,452.682,600.924,4159.113
2/8/19 11:00,1660,-17.859,0.001,462.146,630.173,2861.755
2/8/19 12:00,1661,-17.568,0.001,401.752,597.911,1633.166
2/8/19 13:00,1662,-17.458,0.001,302.491,506.322,971.372
2/8/19 14:00,1663,-17.494,0.001,186.485,361.675,528.843
2/8/19 15:00,1664,-17.851,0.001,74.207,173.862,218.178
2/8/19 16:00,1665,-19.172,0.001,4.711,13.906,0
2/8/19 17:00,1666,-20.066,0.001,0,0,0
2/8/19 18:00,1667,-20.54,0.001,0,0,0
2/8/19 19:00,1668,-20.697,0.001,0,0,0
2/8/19 20:00,1669,-21.239,0.001,0,0,0
2/8/19 21:00,1670,-21.92,0.001,0,0,0
2/8/19 22:00,1671,-22.379,0,0,0,0
2/8/19 23:00,1672,-22.945,0,0,0,0
2/9/19 0:00,1673,-23.524,0,0,0,0
2/9/19 1:00,1674,-24.075,0,0,0,0
2/9/19 2:00,1675,-24.703,0,0,0,0
2/9/19 3:00,1676,-25.076,0,0,0,0
2/9/19 4:00,1677,-25.25,0,0,0,0
2/9/19 5:00,1678,-25.148,0,0,0,0
2/9/19 6:00,1679,-24.783,0,9.799,24.175,105.045
2/9/19 7:00,1680,-22.479,0,104.893,190.037,1300.915
2/9/19 8:00,1681,-19.372,0,258.35,376.119,3492.119
2/9/19 9:00,1682,-16.344,0.001,389.511,518.591,4154.223
2/9/19 10:00,1683,-14.471,0.001,467.338,607.488,4209.646
2/9/19 11:00,1684,-13.638,0.001,484.759,636.779,4069.463
2/9/19 12:00,1685,-13.356,0.001,444.042,604.48,3633.183
2/9/19 13:00,1686,-13.517,0.001,349.428,512.791,2425.114
2/9/19 14:00,1687,-13.942,0.001,222.367,367.987,1516.359
2/9/19 15:00,1688,-14.825,0.001,90.624,179.947,708.189
2/9/19 16:00,1689,-17.159,0.001,5.902,15.84,17.429
2/9/19 17:00,1690,-18.658,0.001,0,0,0
2/9/19 18:00,1691,-20.035,0.001,0,0,0
2/9/19 19:00,1692,-21.311,0.001,0,0,0
2/9/19 20:00,1693,-22.245,0.001,0,0,0
2/9/19 21:00,1694,-22.868,0.001,0,0,0
2/9/19 22:00,1695,-23.342,0.001,0,0,0
2/9/19 23:00,1696,-23.776,0.001,0,0,0
2/10/19 0:00,1697,-24.158,0,0,0,0
2/10/19 1:00,1698,-24.368,0,0,0,0
2/10/19 2:00,1699,-24.366,0,0,0,0
2/10/19 3:00,1700,-24.416,0,0,0,0
2/10/19 4:00,1701,-24.452,0,0,0,0
2/10/19 5:00,1702,-24.537,0,0,0,0
2/10/19 6:00,1703,-24.582,0,11.293,26.528,208.664
2/10/19 7:00,1704,-22.258,0,113.081,196.124,2116.683
2/10/19 8:00,1705,-18.997,0.001,271.369,382.495,4054.288
2/10/19 9:00,1706,-15.636,0.001,401.544,525.125,4350.374
2/10/19 10:00,1707,-13.608,0.001,482.16,614.119,4355.203
2/10/19 11:00,1708,-12.661,0.001,507.452,643.453,4212.888
2/10/19 12:00,1709,-12.284,0.001,477.573,611.11,4118.729
2/10/19 13:00,1710,-12.293,0.001,391.684,519.33,3849.031
2/10/19 14:00,1711,-12.788,0.001,258.258,374.364,3267.76
2/10/19 15:00,1712,-14.372,0.001,105.096,186.11,1929.038
2/10/19 16:00,1713,-18.639,0.001,6.982,17.949,80.847
2/10/19 17:00,1714,-20.237,0.001,0,0,0
2/10/19 18:00,1715,-20.993,0.001,0,0,0
2/10/19 19:00,1716,-21.509,0.001,0,0,0
2/10/19 20:00,1717,-21.938,0.001,0,0,0
2/10/19 21:00,1718,-22.19,0.001,0,0,0
2/10/19 22:00,1719,-22.182,0,0,0,0
2/10/19 23:00,1720,-22.025,0,0,0,0
2/11/19 0:00,1721,-22.084,0,0,0,0
2/11/19 1:00,1722,-22.346,0,0,0,0
2/11/19 2:00,1723,-22.808,0,0,0,0
2/11/19 3:00,1724,-23.279,0,0,0,0
2/11/19 4:00,1725,-23.659,0,0,0,0
2/11/19 5:00,1726,-23.949,0,0,0,0
2/11/19 6:00,1727,-23.855,0,11.952,29.049,244.574
2/11/19 7:00,1728,-20.805,0,108.369,202.297,1765.564
2/11/19 8:00,1729,-17.504,0.001,247.635,388.929,2222.136
2/11/19 9:00,1730,-14.565,0.001,367.736,531.713,2921.291
2/11/19 10:00,1731,-12.86,0.001,442.952,620.817,3162.29
2/11/19 11:00,1732,-12.427,0.001,457.288,650.178,2319.477
2/11/19 12:00,1733,-12.496,0.001,416.742,617.807,1261.056
2/11/19 13:00,1734,-12.72,0.001,330.829,525.928,812.762
2/11/19 14:00,1735,-13.142,0.001,212.94,380.802,479.886
2/11/19 15:00,1736,-14.06,0.001,88.938,192.342,255.868
2/11/19 16:00,1737,-16.605,0.001,7.42,20.24,1.812
2/11/19 17:00,1738,-18.028,0.001,0,0,0
2/11/19 18:00,1739,-19.171,0.001,0,0,0
2/11/19 19:00,1740,-20.696,0.001,0,0,0
2/11/19 20:00,1741,-22.061,0.001,0,0,0
2/11/19 21:00,1742,-22.93,0.001,0,0,0
2/11/19 22:00,1743,-23.591,0.001,0,0,0
2/11/19 23:00,1744,-24.163,0.001,0,0,0
2/12/19 0:00,1745,-24.635,0,0,0,0
2/12/19 1:00,1746,-24.974,0,0,0,0
2/12/19 2:00,1747,-25.259,0,0,0,0
2/12/19 3:00,1748,-25.564,0,0,0,0
2/12/19 4:00,1749,-25.76,0,0,0,0
2/12/19 5:00,1750,-25.873,0,0,0,0
2/12/19 6:00,1751,-25.872,0,14.231,31.744,334.043
2/12/19 7:00,1752,-23.425,0,127.228,208.543,2624.45
2/12/19 8:00,1753,-19.899,0,284.742,395.429,4192.358
2/12/19 9:00,1754,-16.881,0.001,411.006,538.372,4378.205
2/12/19 10:00,1755,-15.045,0.001,490.291,627.567,4390.153
2/12/19 11:00,1756,-14.119,0.001,515.345,656.967,4246.781
2/12/19 12:00,1757,-13.578,0.001,478.294,624.557,4135.015
2/12/19 13:00,1758,-13.485,0.001,381.961,532.575,3572.214
2/12/19 14:00,1759,-13.797,0.001,248.872,387.308,2433.973
2/12/19 15:00,1760,-14.614,0.001,107.441,198.641,906.806
2/12/19 16:00,1761,-17.124,0.001,9.239,22.718,58.698
2/12/19 17:00,1762,-18.528,0.001,0,0,0
2/12/19 18:00,1763,-18.648,0.001,0,0,0
2/12/19 19:00,1764,-19.063,0.001,0,0,0
2/12/19 20:00,1765,-20.134,0.001,0,0,0
2/12/19 21:00,1766,-21.24,0.001,0,0,0
2/12/19 22:00,1767,-21.879,0.001,0,0,0
2/12/19 23:00,1768,-22.353,0.001,0,0,0
2/13/19 0:00,1769,-22.84,0.001,0,0,0
2/13/19 1:00,1770,-23.181,0.001,0,0,0
2/13/19 2:00,1771,-23.412,0.001,0,0,0
2/13/19 3:00,1772,-23.524,0.001,0,0,0
2/13/19 4:00,1773,-23.66,0,0,0,0
2/13/19 5:00,1774,-23.835,0,0,0,0
2/13/19 6:00,1775,-23.72,0,15.237,34.619,587.724
2/13/19 7:00,1776,-20.593,0.001,125.874,214.871,3151.814
2/13/19 8:00,1777,-17.171,0.001,284.085,401.979,3953.42
2/13/19 9:00,1778,-13.847,0.001,415.213,545.072,4281.643
2/13/19 10:00,1779,-11.551,0.001,495.679,634.362,4314.466
2/13/19 11:00,1780,-10.269,0.001,522.14,663.795,4174.593
2/13/19 12:00,1781,-9.675,0.001,492.055,631.367,4085.915
2/13/19 13:00,1782,-9.5,0.001,409.288,539.289,3817.755
2/13/19 14:00,1783,-9.838,0.001,281.492,393.86,3260.544
2/13/19 15:00,1784,-11.019,0.001,127.141,205.005,2022.621
2/13/19 16:00,1785,-14.337,0.001,11.363,25.386,177.449
2/13/19 17:00,1786,-16.252,0.001,0,0,0
2/13/19 18:00,1787,-16.891,0.001,0,0,0
2/13/19 19:00,1788,-17.581,0.001,0,0,0
2/13/19 20:00,1789,-18.349,0.001,0,0,0
2/13/19 21:00,1790,-19.042,0.001,0,0,0
2/13/19 22:00,1791,-19.497,0.001,0,0,0
2/13/19 23:00,1792,-19.879,0.001,0,0,0
2/14/19 0:00,1793,-20.533,0.001,0,0,0
2/14/19 1:00,1794,-21.131,0.001,0,0,0
2/14/19 2:00,1795,-21.583,0.001,0,0,0
2/14/19 3:00,1796,-21.831,0.001,0,0,0
2/14/19 4:00,1797,-21.784,0.001,0,0,0
2/14/19 5:00,1798,-21.59,0.001,0,0,0
2/14/19 6:00,1799,-21.395,0.001,16.545,37.679,267.57
2/14/19 7:00,1800,-19.145,0.001,131.176,221.271,1930.095
2/14/19 8:00,1801,-16.481,0.001,291.999,408.583,4006.843
2/14/19 9:00,1802,-13.623,0.001,423.584,551.827,4308.983
2/14/19 10:00,1803,-11.385,0.001,505.422,641.212,4334.302
2/14/19 11:00,1804,-10.167,0.001,532.224,670.673,4202.64
2/14/19 12:00,1805,-9.592,0.001,502.618,638.21,4118.318
2/14/19 13:00,1806,-9.448,0.001,418.373,546.05,3856.348
2/14/19 14:00,1807,-9.738,0.001,288.616,400.469,3315.263
2/14/19 15:00,1808,-10.966,0.001,132.065,211.426,2109.571
2/14/19 16:00,1809,-14.997,0.001,12.446,28.248,232.477
2/14/19 17:00,1810,-16.822,0.001,0,0,0
2/14/19 18:00,1811,-17.406,0.001,0,0,0
2/14/19 19:00,1812,-18.095,0.001,0,0,0
2/14/19 20:00,1813,-18.727,0.001,0,0,0
2/14/19 21:00,1814,-19.245,0.001,0,0,0
2/14/19 22:00,1815,-19.602,0.001,0,0,0
2/14/19 23:00,1816,-20.025,0.001,0,0,0
2/15/19 0:00,1817,-20.398,0.001,0,0,0
2/15/19 1:00,1818,-20.532,0.001,0,0,0
2/15/19 2:00,1819,-20.509,0.001,0,0,0
2/15/19 3:00,1820,-20.462,0.001,0,0,0
2/15/19 4:00,1821,-20.332,0.001,0,0,0
2/15/19 5:00,1822,-20.222,0.001,0,0,0
2/15/19 6:00,1823,-19.89,0.001,11.047,40.931,138.775
2/15/19 7:00,1824,-17.229,0.001,87.133,227.732,857.671
2/15/19 8:00,1825,-14.108,0.001,202.951,415.25,1543.301
2/15/19 9:00,1826,-11.435,0.001,308.384,558.624,2235.713
2/15/19 10:00,1827,-9.281,0.001,382.595,648.104,2840.686
2/15/19 11:00,1828,-8.042,0.001,415.676,677.589,3335.813
2/15/19 12:00,1829,-7.437,0.001,400.632,645.095,3523.695
2/15/19 13:00,1830,-7.372,0.001,338.881,552.856,3435.637
2/15/19 14:00,1831,-7.914,0.001,238.388,407.132,2926.924
2/15/19 15:00,1832,-9.682,0.001,112.806,217.906,1745.394
2/15/19 16:00,1833,-14.105,0.001,12.444,31.309,192.817
2/15/19 17:00,1834,-15.903,0.001,0,0,0
2/15/19 18:00,1835,-16.787,0.001,0,0,0
2/15/19 19:00,1836,-17.52,0.001,0,0,0
2/15/19 20:00,1837,-18.099,0.001,0,0,0
2/15/19 21:00,1838,-18.519,0.001,0,0,0
2/15/19 22:00,1839,-18.885,0.001,0,0,0
2/15/19 23:00,1840,-19.257,0.001,0,0,0
2/16/19 0:00,1841,-19.63,0.001,0,0,0
2/16/19 1:00,1842,-19.918,0.001,0,0,0
2/16/19 2:00,1843,-20.231,0.001,0,0,0
2/16/19 3:00,1844,-20.589,0.001,0,0,0
2/16/19 4:00,1845,-20.808,0.001,0,0,0
2/16/19 5:00,1846,-20.552,0.001,0,0.001,0
2/16/19 6:00,1847,-19.878,0.001,19.344,44.381,428.494
2/16/19 7:00,1848,-17.165,0.001,140.069,234.251,1879.408
2/16/19 8:00,1849,-14.248,0.001,299.109,421.954,4013.052
2/16/19 9:00,1850,-11.233,0.001,427.605,565.471,4229.16
2/16/19 10:00,1851,-9.013,0.001,506.406,655.036,4237.779
2/16/19 11:00,1852,-7.731,0.001,530.861,684.567,4098.313
2/16/19 12:00,1853,-7.024,0.001,499.615,652.034,4012.269
2/16/19 13:00,1854,-6.805,0.001,414.104,559.684,3738.154
2/16/19 14:00,1855,-7.098,0.001,284.198,413.841,3179.7
2/16/19 15:00,1856,-8.091,0.001,131.861,224.434,1980.136
2/16/19 16:00,1857,-10.514,0.001,14.506,34.572,260.895
2/16/19 17:00,1858,-12.453,0.001,0,0,0
2/16/19 18:00,1859,-13.254,0.001,0,0,0
2/16/19 19:00,1860,-13.571,0.001,0,0,0
2/16/19 20:00,1861,-13.977,0.001,0,0,0
2/16/19 21:00,1862,-14.34,0.001,0,0,0
2/16/19 22:00,1863,-14.706,0.001,0,0,0
2/16/19 23:00,1864,-15.141,0.001,0,0,0
2/17/19 0:00,1865,-15.695,0.001,0,0,0
2/17/19 1:00,1866,-16.121,0.001,0,0,0
2/17/19 2:00,1867,-16.374,0.001,0,0,0
2/17/19 3:00,1868,-16.563,0.001,0,0,0
2/17/19 4:00,1869,-16.423,0.001,0,0,0
2/17/19 5:00,1870,-16.568,0.001,0.001,0.004,0
2/17/19 6:00,1871,-16.442,0.001,19.47,48.027,406.066
2/17/19 7:00,1872,-14.781,0.001,131.309,240.824,1747.832
2/17/19 8:00,1873,-12.432,0.001,283.601,428.705,3299.285
2/17/19 9:00,1874,-10.149,0.001,410.004,572.357,3774.7
2/17/19 10:00,1875,-8.232,0.002,491.704,662.011,4038.839
2/17/19 11:00,1876,-6.822,0.002,521.931,691.561,3987.204
2/17/19 12:00,1877,-5.826,0.002,497.317,658.997,3891.797
2/17/19 13:00,1878,-5.399,0.002,417.365,566.586,3600.574
2/17/19 14:00,1879,-5.506,0.002,292.598,420.593,3027.385
2/17/19 15:00,1880,-6.566,0.002,140.003,231.014,1849.062
2/17/19 16:00,1881,-9.983,0.002,16.765,38.038,275.715
2/17/19 17:00,1882,-11.848,0.002,0,0,0
2/17/19 18:00,1883,-12.113,0.001,0,0,0
2/17/19 19:00,1884,-12.354,0.001,0,0,0
2/17/19 20:00,1885,-12.696,0.001,0,0,0
2/17/19 21:00,1886,-13.107,0.001,0,0,0
2/17/19 22:00,1887,-13.518,0.001,0,0,0
2/17/19 23:00,1888,-13.941,0.001,0,0,0
2/18/19 0:00,1889,-14.433,0.001,0,0,0
2/18/19 1:00,1890,-14.778,0.001,0,0,0
2/18/19 2:00,1891,-14.949,0.001,0,0,0
2/18/19 3:00,1892,-15.123,0.001,0,0,0
2/18/19 4:00,1893,-15.391,0.001,0,0,0
2/18/19 5:00,1894,-15.447,0.001,0.002,0.013,0
2/18/19 6:00,1895,-15.078,0.001,21.276,51.873,837.285
2/18/19 7:00,1896,-11.503,0.001,137.404,247.448,2887.204
2/18/19 8:00,1897,-8.502,0.001,298.409,435.499,3837.965
2/18/19 9:00,1898,-5.46,0.002,431.435,579.28,4060.128
2/18/19 10:00,1899,-3.222,0.002,514.735,669.018,4092.444
2/18/19 11:00,1900,-1.849,0.002,541.238,698.59,3941.218
2/18/19 12:00,1901,-1.137,0.002,511.235,666.003,3856.851
2/18/19 13:00,1902,-1.004,0.002,427.311,573.495,3597.891
2/18/19 14:00,1903,-1.366,0.002,297.28,427.387,3066.829
2/18/19 15:00,1904,-2.616,0.002,140.371,237.642,1953.941
2/18/19 16:00,1905,-6.421,0.002,16.85,41.711,356.812
2/18/19 17:00,1906,-8.408,0.002,0,0,0
2/18/19 18:00,1907,-8.739,0.002,0,0,0
2/18/19 19:00,1908,-9.247,0.002,0,0,0
2/18/19 20:00,1909,-10.167,0.002,0,0,0
2/18/19 21:00,1910,-11.149,0.002,0,0,0
2/18/19 22:00,1911,-11.705,0.002,0,0,0
2/18/19 23:00,1912,-11.917,0.001,0,0,0
2/19/19 0:00,1913,-11.617,0.001,0,0,0
2/19/19 1:00,1914,-10.839,0.001,0,0,0
2/19/19 2:00,1915,-10.589,0.001,0,0,0
2/19/19 3:00,1916,-10.563,0.001,0,0,0
2/19/19 4:00,1917,-10.544,0.001,0,0,0
2/19/19 5:00,1918,-10.112,0.001,0.003,0.031,0
2/19/19 6:00,1919,-9.394,0.001,12.244,55.92,66.584
2/19/19 7:00,1920,-8.223,0.002,74.156,254.119,352.264
2/19/19 8:00,1921,-6.275,0.002,158.271,442.328,483.717
2/19/19 9:00,1922,-4.501,0.002,242.918,586.23,674.283
2/19/19 10:00,1923,-3.142,0.002,304.542,676.044,885.884
2/19/19 11:00,1924,-1.71,0.002,319.121,705.652,1172.143
2/19/19 12:00,1925,-0.697,0.002,293.187,673.036,907.972
2/19/19 13:00,1926,-0.467,0.002,238.386,580.449,703.937
2/19/19 14:00,1927,-1.076,0.002,159.351,434.226,414.885
2/19/19 15:00,1928,-2.38,0.002,73.245,244.312,149.899
2/19/19 16:00,1929,-3.656,0.002,9.761,45.593,3.212
2/19/19 17:00,1930,-4.541,0.002,0,0,0
2/19/19 18:00,1931,-5.209,0.002,0,0,0
2/19/19 19:00,1932,-6.105,0.002,0,0,0
2/19/19 20:00,1933,-6.748,0.002,0,0,0
2/19/19 21:00,1934,-7.43,0.002,0,0,0
2/19/19 22:00,1935,-8.075,0.002,0,0,0
2/19/19 23:00,1936,-8.639,0.002,0,0,0
2/20/19 0:00,1937,-9.249,0.002,0,0,0
2/20/19 1:00,1938,-9.628,0.002,0,0,0
2/20/19 2:00,1939,-10.103,0.002,0,0,0
2/20/19 3:00,1940,-10.489,0.002,0,0,0
2/20/19 4:00,1941,-10.698,0.002,0,0,0
2/20/19 5:00,1942,-10.657,0.001,0.012,0.063,0
2/20/19 6:00,1943,-10.275,0.001,20.154,60.161,594.279
2/20/19 7:00,1944,-8.416,0.002,120.898,260.822,2350.425
2/20/19 8:00,1945,-5.571,0.002,259.115,449.197,3695.856
2/20/19 9:00,1946,-2.317,0.002,386.744,593.22,3956.344
2/20/19 10:00,1947,-0.519,0.002,471.987,683.109,4012.79
2/20/19 11:00,1948,0.297,0.002,505.216,712.741,3902.03
2/20/19 12:00,1949,0.638,0.002,482.933,680.098,3815.759
2/20/19 13:00,1950,0.551,0.002,406.94,587.437,3553.912
2/20/19 14:00,1951,0.001,0.002,286.868,441.09,3037.918
2/20/19 15:00,1952,-1.574,0.002,140.809,251.033,1967.646
2/20/19 16:00,1953,-5.907,0.002,20.178,49.685,450.469
2/20/19 17:00,1954,-7.966,0.002,0,0,0
2/20/19 18:00,1955,-8.739,0.002,0,0,0
2/20/19 19:00,1956,-9.277,0.002,0,0,0
2/20/19 20:00,1957,-9.716,0.002,0,0,0
2/20/19 21:00,1958,-10.246,0.002,0,0,0
2/20/19 22:00,1959,-10.726,0.002,0,0,0
2/20/19 23:00,1960,-11.1,0.002,0,0,0
2/21/19 0:00,1961,-11.45,0.001,0,0,0
2/21/19 1:00,1962,-11.903,0.001,0,0,0
2/21/19 2:00,1963,-12.343,0.001,0,0,0
2/21/19 3:00,1964,-12.821,0.001,0,0,0
2/21/19 4:00,1965,-13.246,0.001,0,0,0
2/21/19 5:00,1966,-13.526,0.001,0.025,0.115,0
2/21/19 6:00,1967,-13.1,0.001,27.076,64.598,1091.126
2/21/19 7:00,1968,-9.578,0.001,146.577,267.575,3003.172
2/21/19 8:00,1969,-6.531,0.002,291.222,456.099,3577.557
2/21/19 9:00,1970,-3.258,0.002,407.111,600.241,3835.155
2/21/19 10:00,1971,-0.836,0.002,477.01,690.188,3889.557
2/21/19 11:00,1972,0.469,0.002,491.309,719.847,3561.577
2/21/19 12:00,1973,0.729,0.002,453.313,687.189,2805.979
2/21/19 13:00,1974,0.415,0.002,366.384,594.445,1900.106
2/21/19 14:00,1975,-0.231,0.002,246.216,447.985,1429.303
2/21/19 15:00,1976,-1.687,0.002,117.602,257.782,534.989
2/21/19 16:00,1977,-4.432,0.002,18.723,53.989,59.962
2/21/19 17:00,1978,-5.489,0.002,0,0.001,0
2/21/19 18:00,1979,-6.338,0.002,0,0,0
2/21/19 19:00,1980,-7.491,0.002,0,0,0
2/21/19 20:00,1981,-8.028,0.002,0,0,0
2/21/19 21:00,1982,-8.543,0.002,0,0,0
2/21/19 22:00,1983,-9.545,0.002,0,0,0
2/21/19 23:00,1984,-10.406,0.002,0,0,0
2/22/19 0:00,1985,-10.935,0.002,0,0,0
2/22/19 1:00,1986,-11.197,0.002,0,0,0
2/22/19 2:00,1987,-11.182,0.002,0,0,0
2/22/19 3:00,1988,-10.631,0.002,0,0,0
2/22/19 4:00,1989,-10.265,0.002,0,0,0
2/22/19 5:00,1990,-10.333,0.002,0.034,0.189,0
2/22/19 6:00,1991,-10.637,0.002,28.287,69.227,1002.345
